"STATION,""DATE"",""LATITUDE"",""LONGITUDE"",""ELEVATION"",""NAME"",""TEMP"",""TEMP_ATTRIBUTES"",""DEWP"",""DEWP_ATTRIBUTES"",""SLP"",""SLP_ATTRIBUTES"",""STP"",""STP_ATTRIBUTES"",""VISIB"",""VISIB_ATTRIBUTES"",""WDSP"",""WDSP_ATTRIBUTES"",""MXSPD"",""GUST"",""MAX"",""MAX_ATTRIBUTES"",""MIN"",""MIN_ATTRIBUTES"",""PRCP"",""PRCP_ATTRIBUTES"",""SNDP"",""FRSHTT"""
"72259003927,""2013-06-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.1"",""24"",""  66.4"",""24"",""1014.4"",""24"",""993.7"",""24"","" 10.0"",""24"",""  7.8"",""24"","" 13.0"",""999.9"",""  98.1"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.5"",""24"",""  66.5"",""24"",""1012.9"",""24"",""992.3"",""24"","" 10.0"",""24"",""  5.2"",""24"",""  8.9"",""999.9"",""  98.1"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  83.5"",""24"",""  68.9"",""24"",""1013.1"",""22"",""992.3"",""24"","" 10.0"",""24"",""  6.6"",""24"","" 13.0"","" 25.1"",""  96.1"","" "",""  73.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2013-06-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  83.8"",""24"",""  69.3"",""24"",""1013.1"",""24"",""992.3"",""24"","" 10.0"",""24"",""  6.2"",""24"","" 13.0"","" 18.1"",""  96.1"","" "",""  73.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  83.4"",""24"",""  67.6"",""24"",""1011.8"",""24"",""991.3"",""24"",""  9.7"",""24"",""  9.7"",""24"","" 31.1"","" 39.0"",""  96.1"","" "",""  69.1"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2013-06-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.6"",""24"",""  69.3"",""24"",""1012.8"",""22"",""992.2"",""24"","" 10.0"",""24"",""  6.1"",""24"","" 15.9"",""999.9"",""  91.9"","" "",""  69.1"","" "","" 0.80"",""G"",""999.9"",""010010"""
"72259003927,""2013-06-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  79.5"",""24"",""  69.5"",""24"",""1013.5"",""24"",""992.5"",""24"",""  9.5"",""24"",""  5.5"",""24"","" 13.0"",""999.9"",""  91.9"","" "",""  69.1"","" "","" 0.07"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  83.8"",""24"",""  68.3"",""24"",""1013.6"",""24"",""992.9"",""24"","" 10.0"",""24"","" 11.0"",""24"","" 15.9"","" 22.9"",""  95.0"","" "",""  70.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  85.9"",""24"",""  67.0"",""24"",""1015.1"",""24"",""994.4"",""24"","" 10.0"",""24"","" 11.7"",""24"","" 17.1"","" 25.1"",""  95.0"","" "",""  75.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  85.7"",""24"",""  65.9"",""24"",""1014.2"",""24"",""993.4"",""24"","" 10.0"",""24"","" 12.0"",""24"","" 18.1"","" 28.0"",""  95.0"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.3"",""24"",""  66.7"",""24"",""1012.3"",""24"",""991.6"",""24"","" 10.0"",""24"","" 13.3"",""24"","" 18.1"","" 25.1"",""  95.0"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  85.9"",""24"",""  65.8"",""24"",""1013.2"",""24"",""992.7"",""24"","" 10.0"",""24"","" 13.1"",""24"","" 22.0"","" 27.0"",""  95.0"","" "",""  75.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  87.1"",""24"",""  66.4"",""24"",""1011.9"",""23"",""991.5"",""24"","" 10.0"",""24"","" 15.0"",""24"","" 22.0"","" 28.0"",""  96.1"","" "",""  75.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  87.6"",""24"",""  66.3"",""24"",""1010.8"",""24"",""990.3"",""24"","" 10.0"",""24"","" 14.4"",""24"","" 18.1"","" 24.1"",""  98.1"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  89.0"",""24"",""  68.0"",""24"",""1012.4"",""24"",""991.9"",""24"","" 10.0"",""24"",""  9.1"",""24"","" 14.0"",""999.9"","" 100.0"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  89.6"",""24"",""  63.6"",""24"",""1011.5"",""24"",""990.9"",""24"","" 10.0"",""24"",""  6.5"",""24"","" 14.0"",""999.9"","" 102.9"","" "",""  78.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  88.2"",""24"",""  64.0"",""24"",""1010.2"",""24"",""989.6"",""24"","" 10.0"",""24"",""  8.0"",""24"","" 14.0"",""999.9"","" 102.9"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-06-30"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  84.8"",""24"",""  57.9"",""24"",""1010.6"",""24"",""990.1"",""24"","" 10.0"",""24"",""  9.2"",""24"","" 15.0"","" 21.0"",""  98.1"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-01"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.8"",""24"",""  54.9"",""24"",""1014.0"",""24"",""993.3"",""24"","" 10.0"",""24"","" 10.7"",""24"","" 17.1"","" 24.1"",""  91.9"","" "",""  68.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-02"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.0"",""24"",""  52.7"",""24"",""1016.3"",""24"",""995.5"",""24"","" 10.0"",""24"",""  9.1"",""24"","" 14.0"","" 20.0"",""  89.1"","" "",""  66.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-03"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  80.0"",""24"",""  49.9"",""24"",""1016.0"",""24"",""995.0"",""24"","" 10.0"",""24"",""  3.1"",""24"",""  8.9"","" 14.0"",""  91.0"","" "",""  64.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-04"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  81.9"",""24"",""  53.0"",""24"",""1013.8"",""24"",""992.9"",""24"","" 10.0"",""24"",""  6.1"",""24"",""  9.9"","" 15.9"",""  95.0"","" "",""  64.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  84.2"",""24"",""  58.1"",""24"",""1013.1"",""24"",""992.3"",""24"","" 10.0"",""24"",""  7.4"",""24"","" 13.0"","" 25.1"",""  97.0"","" "",""  69.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.4"",""24"",""  59.1"",""24"",""1011.9"",""24"",""991.2"",""24"","" 10.0"",""24"",""  9.5"",""24"","" 15.0"","" 19.0"",""  97.0"","" "",""  73.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.0"",""24"",""  61.3"",""24"",""1012.9"",""24"",""992.3"",""24"","" 10.0"",""24"",""  7.5"",""24"","" 11.1"","" 15.9"",""  97.0"","" "",""  73.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.9"",""24"",""  67.6"",""24"",""1014.9"",""23"",""994.5"",""24"","" 10.0"",""24"",""  9.6"",""24"","" 18.1"","" 25.1"",""  97.0"","" "",""  73.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  87.8"",""24"",""  63.8"",""24"",""1016.9"",""24"",""996.2"",""24"","" 10.0"",""24"","" 11.4"",""24"","" 15.0"","" 22.0"","" 100.0"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  91.2"",""24"",""  64.9"",""24"",""1015.0"",""24"",""994.3"",""24"","" 10.0"",""24"",""  9.5"",""24"","" 15.0"","" 17.1"","" 102.0"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  91.4"",""24"",""  64.4"",""24"",""1012.6"",""23"",""992.0"",""24"","" 10.0"",""24"",""  7.4"",""24"","" 25.1"",""999.9"","" 102.0"","" "",""  82.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2013-07-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  85.9"",""24"",""  67.9"",""24"",""1012.4"",""24"",""991.8"",""24"","" 10.0"",""24"",""  5.6"",""24"",""  9.9"","" 14.0"","" 102.0"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2013-07-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  90.3"",""24"",""  65.7"",""24"",""1012.5"",""24"",""991.9"",""24"","" 10.0"",""24"",""  8.3"",""24"","" 13.0"","" 18.1"","" 100.9"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.3"",""24"",""  62.1"",""24"",""1013.0"",""24"",""992.4"",""24"",""  9.4"",""24"",""  7.6"",""24"","" 11.1"",""999.9"","" 100.9"","" "",""  70.0"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2013-07-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  70.6"",""24"",""  66.1"",""24"",""1015.1"",""13"",""994.4"",""24"",""  7.7"",""24"",""  4.5"",""24"",""  8.0"",""999.9"",""  81.0"","" "",""  66.9"","" "","" 0.47"",""G"",""999.9"",""010000"""
"72259003927,""2013-07-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  76.8"",""24"",""  69.5"",""24"",""1018.8"",""20"",""997.7"",""24"",""  8.8"",""24"",""  6.2"",""24"","" 26.0"","" 36.9"",""  89.1"","" "",""  66.9"","" "","" 0.43"",""G"",""999.9"",""110010"""
"72259003927,""2013-07-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.2"",""24"",""  70.7"",""24"",""1021.0"",""20"",""000.2"",""24"",""  9.8"",""24"",""  6.9"",""24"","" 20.0"","" 28.9"",""  91.9"","" "",""  71.1"","" "","" 0.81"",""G"",""999.9"",""010010"""
"72259003927,""2013-07-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  81.1"",""24"",""  68.5"",""24"",""1020.2"",""24"",""999.1"",""24"","" 10.0"",""24"",""  2.2"",""24"","" 14.0"",""999.9"",""  93.0"","" "",""  71.1"","" "","" 0.08"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  83.8"",""24"",""  68.8"",""24"",""1015.6"",""23"",""994.7"",""24"",""  9.7"",""24"",""  5.0"",""24"","" 19.0"","" 26.0"",""  95.0"","" "",""  73.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2013-07-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  82.0"",""24"",""  68.7"",""24"",""1013.0"",""24"",""992.2"",""24"","" 10.0"",""24"",""  6.9"",""24"","" 14.0"","" 21.0"",""  95.0"","" "",""  73.0"","" "","" 0.25"",""G"",""999.9"",""010010"""
"72259003927,""2013-07-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  83.3"",""24"",""  69.8"",""24"",""1011.4"",""24"",""990.7"",""24"","" 10.0"",""24"",""  7.3"",""24"","" 12.0"","" 17.1"",""  96.1"","" "",""  73.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  87.0"",""24"",""  70.1"",""24"",""1011.8"",""24"",""991.3"",""24"","" 10.0"",""24"","" 12.4"",""24"","" 17.1"","" 22.0"",""  98.1"","" "",""  73.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  89.0"",""24"",""  70.6"",""24"",""1011.9"",""24"",""991.2"",""24"","" 10.0"",""24"","" 11.6"",""24"","" 17.1"","" 20.0"",""  99.0"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.7"",""24"",""  65.7"",""24"",""1011.4"",""24"",""991.2"",""24"","" 10.0"",""24"","" 10.0"",""24"","" 19.0"","" 27.0"",""  99.0"","" "",""  75.9"","" "","" 0.00"",""G"",""999.9"",""010000"""
"72259003927,""2013-07-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  84.7"",""24"",""  69.2"",""24"",""1014.7"",""24"",""994.0"",""24"","" 10.0"",""24"",""  5.7"",""24"","" 11.1"",""999.9"",""  98.1"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  85.6"",""24"",""  69.5"",""24"",""1013.4"",""24"",""992.6"",""24"",""  9.9"",""24"",""  9.0"",""24"","" 19.0"","" 28.0"",""  95.0"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2013-07-27"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  81.2"",""24"",""  66.5"",""24"",""1013.8"",""24"",""993.2"",""24"","" 10.0"",""24"","" 10.9"",""24"","" 15.0"","" 15.9"",""  95.0"","" "",""  73.0"","" "","" 0.09"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-28"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  81.4"",""24"",""  64.0"",""24"",""1013.3"",""24"",""992.4"",""24"","" 10.0"",""24"",""  5.2"",""24"","" 11.1"","" 15.0"",""  93.0"","" "",""  69.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-29"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.3"",""24"",""  69.9"",""24"",""1013.0"",""24"",""992.3"",""24"","" 10.0"",""24"","" 11.7"",""24"","" 15.9"","" 22.9"",""  97.0"","" "",""  69.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-30"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  87.8"",""24"",""  66.2"",""24"",""1014.5"",""24"",""993.9"",""24"","" 10.0"",""24"","" 12.6"",""24"","" 22.0"","" 27.0"",""  99.0"","" "",""  78.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-07-31"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  89.9"",""24"",""  65.5"",""24"",""1014.5"",""24"",""993.8"",""24"","" 10.0"",""24"",""  8.4"",""24"","" 13.0"",""999.9"","" 102.0"","" "",""  79.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-01"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  91.8"",""24"",""  70.4"",""24"",""1013.6"",""24"",""992.9"",""24"","" 10.0"",""24"",""  6.1"",""24"",""  9.9"",""999.9"","" 102.0"","" "",""  79.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-02"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  92.1"",""24"",""  65.9"",""24"",""1011.7"",""24"",""991.2"",""24"","" 10.0"",""24"","" 10.2"",""24"","" 15.0"","" 22.9"","" 102.2"",""*"",""  81.0"",""*"","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-03"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  91.1"",""24"",""  64.1"",""24"",""1012.7"",""24"",""992.2"",""24"","" 10.0"",""24"","" 10.1"",""24"","" 15.0"","" 18.1"","" 102.0"","" "",""  80.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-04"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  90.1"",""24"",""  65.5"",""24"",""1014.7"",""24"",""994.1"",""24"","" 10.0"",""24"",""  8.9"",""24"","" 13.0"","" 15.0"","" 100.9"","" "",""  80.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-05"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  91.4"",""24"",""  64.9"",""24"",""1013.2"",""24"",""992.5"",""24"","" 10.0"",""24"","" 10.1"",""24"","" 15.0"","" 19.0"","" 102.0"","" "",""  80.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-06"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  91.9"",""24"",""  63.4"",""24"",""1010.3"",""24"",""989.7"",""24"","" 10.0"",""24"","" 11.5"",""24"","" 15.0"","" 22.9"","" 104.0"","" "",""  80.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-07"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  92.3"",""24"",""  64.2"",""24"",""1009.1"",""24"",""988.6"",""24"","" 10.0"",""24"","" 12.1"",""24"","" 15.9"","" 22.0"","" 105.1"","" "",""  80.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-08"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  92.0"",""24"",""  65.3"",""24"",""1008.9"",""24"",""988.3"",""24"",""  9.8"",""24"","" 10.2"",""24"","" 17.1"","" 20.0"","" 105.1"","" "",""  81.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-09"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  91.5"",""24"",""  63.3"",""24"",""1010.4"",""24"",""989.9"",""24"","" 10.0"",""24"",""  8.0"",""24"","" 13.0"",""999.9"","" 102.0"","" "",""  81.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-10"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.0"",""24"",""  69.7"",""24"",""1014.6"",""24"",""993.9"",""21"","" 10.0"",""24"",""  8.1"",""24"","" 33.0"","" 52.1"","" 102.0"","" "",""  77.0"","" "","" 0.15"",""G"",""999.9"",""010010"""
"72259003927,""2013-08-11"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  88.0"",""24"",""  66.5"",""24"",""1015.5"",""24"",""994.8"",""24"","" 10.0"",""24"",""  5.1"",""24"",""  8.9"",""999.9"","" 100.9"","" "",""  75.9"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-12"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  88.9"",""24"",""  66.8"",""24"",""1014.9"",""24"",""994.2"",""24"","" 10.0"",""24"",""  7.1"",""24"","" 15.0"","" 26.0"","" 100.9"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2013-08-13"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  89.6"",""24"",""  65.6"",""24"",""1013.1"",""23"",""992.5"",""23"",""  9.9"",""24"",""  9.3"",""24"","" 22.0"","" 28.9"",""  98.1"",""*"",""  73.4"",""*"","" 0.00"",""G"",""999.9"",""010010"""
"72259003927,""2013-08-14"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  80.6"",""24"",""  71.8"",""24"",""1014.1"",""24"",""993.3"",""24"","" 10.0"",""24"",""  5.5"",""24"","" 12.0"","" 17.1"",""  99.0"","" "",""  73.9"","" "","" 0.92"",""G"",""999.9"",""010010"""
"72259003927,""2013-08-15"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.9"",""24"",""  65.2"",""24"",""1015.4"",""22"",""994.7"",""24"","" 10.0"",""24"",""  7.2"",""24"",""  9.9"",""999.9"",""  91.0"","" "",""  73.0"","" "","" 0.18"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-16"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.2"",""24"",""  63.3"",""24"",""1014.8"",""24"",""994.1"",""24"",""  9.9"",""24"",""  6.9"",""24"","" 24.1"","" 33.0"",""  90.0"","" "",""  68.0"","" "","" 0.07"",""G"",""999.9"",""010000"""
"72259003927,""2013-08-17"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  78.1"",""24"",""  58.2"",""24"",""1016.7"",""24"",""995.7"",""24"","" 10.0"",""24"",""  7.0"",""24"","" 11.1"","" 14.0"",""  90.0"","" "",""  64.0"","" "","" 0.04"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-18"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  79.6"",""24"",""  59.7"",""24"",""1016.4"",""24"",""995.5"",""24"","" 10.0"",""24"",""  5.1"",""24"",""  9.9"","" 15.0"",""  90.0"","" "",""  64.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-19"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  82.6"",""24"",""  59.8"",""24"",""1015.7"",""24"",""994.8"",""24"","" 10.0"",""24"",""  4.6"",""24"","" 11.1"",""999.9"",""  93.9"","" "",""  68.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-20"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  84.2"",""24"",""  58.2"",""24"",""1014.6"",""24"",""993.9"",""24"","" 10.0"",""24"",""  5.1"",""24"",""  8.9"","" 15.9"",""  96.1"","" "",""  71.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-21"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  84.5"",""24"",""  62.2"",""24"",""1015.7"",""24"",""994.9"",""24"","" 10.0"",""24"",""  6.1"",""24"",""  9.9"","" 14.0"",""  96.1"","" "",""  71.1"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-22"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.5"",""24"",""  65.0"",""24"",""1015.8"",""24"",""995.0"",""23"","" 10.0"",""24"",""  6.4"",""24"",""  9.9"",""999.9"",""  98.1"","" "",""  73.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-23"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  89.0"",""24"",""  65.9"",""24"",""1014.2"",""24"",""993.4"",""24"","" 10.0"",""24"",""  5.7"",""24"",""  8.0"",""999.9"","" 100.0"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-24"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  88.5"",""24"",""  65.9"",""24"",""1014.6"",""24"",""993.9"",""24"",""  9.8"",""24"",""  5.8"",""24"","" 15.9"","" 20.0"","" 100.0"","" "",""  77.0"","" "","" 0.14"",""G"",""999.9"",""010000"""
"72259003927,""2013-08-25"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  88.2"",""24"",""  65.1"",""24"",""1017.3"",""24"",""996.7"",""24"","" 10.0"",""24"",""  8.0"",""24"","" 13.0"","" 15.9"","" 100.0"","" "",""  77.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
"72259003927,""2013-08-26"",""32.8978"",""-97.0189"",""170.7"",""DAL FTW WSCMO AIRPORT, TX US"",""  86.7"",""24"",""  64.2"",""24"",""1018.7"",""24"",""997.9"",""24"","" 10.0"",""24"",""  9.6"",""24"","" 15.0"","" 20.0"",""  98.1"","" "",""  75.0"","" "","" 0.00"",""G"",""999.9"",""000000"""
